23,7,7,7,7,1,10,2,7,1,2,7,1,7,7,7,7,7,48,41,38
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,38
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,38
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,37
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,37
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,38
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,38
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,37
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,37
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,38
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,38
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,0
23,7,7,7,1,2,10,2,2,1,10,2,2,1,7,7,7,7,48,41,38
23,7,7,7,1,2,10,2,2,1,10,2,2,1,7,7,7,7,48,41,38
23,7,7,7,1,2,10,2,2,1,10,2,2,1,7,7,7,7,48,41,38
23,7,7,7,1,2,10,2,2,1,10,2,2,1,7,7,7,7,48,41,38
23,7,7,7,1,2,10,2,2,1,10,2,2,1,7,7,7,7,48,41,38
0,1,1,10,2,1,2,1,1,1,1,10,2,1,10,1,1,1,48,41,37
0,7,7,7,10,10,2,2,1,7,10,10,2,2,1,7,7,7,48,41,37
0,7,7,7,10,10,2,2,1,7,10,10,2,2,1,7,7,7,48,41,37
0,7,7,7,10,10,2,2,1,7,10,10,2,2,1,7,7,7,48,41,38
0,7,7,7,10,10,2,2,1,7,10,10,2,2,1,7,7,7,48,41,38
0,7,7,7,10,10,2,2,1,7,10,10,2,2,1,7,7,7,48,41,38
23,7,7,7,1,2,10,1,2,2,10,1,2,7,7,7,7,7,48,41,38
23,7,7,7,7,1,10,10,2,1,2,1,2,1,7,7,7,4,48,41,38
0,7,7,1,2,1,10,1,7,1,2,1,2,1,7,7,7,7,49,0,33
23,7,1,2,10,2,2,1,2,7,2,1,2,1,7,7,7,7,48,41,37
23,7,10,10,12,2,10,1,1,7,11,10,10,7,10,1,7,7,48,43,38
0,3,12,11,10,11,11,10,10,11,12,11,10,11,11,10,10,2,48,41,0
0,3,12,11,10,11,10,10,11,11,12,11,10,11,11,10,10,2,48,41,0
23,7,2,2,11,11,10,10,10,1,11,11,1,2,7,7,7,7,48,40,33
23,7,7,7,2,2,2,7,1,1,2,7,1,1,7,7,7,4,48,40,0
23,7,7,7,1,2,10,2,2,1,10,1,1,7,1,7,7,7,49,41,33
0,7,7,1,2,2,2,2,1,7,2,2,2,2,1,1,7,7,48,41,0
51,1,11,10,2,10,10,2,1,2,11,10,2,10,1,1,1,1,48,41,0
23,7,1,2,2,1,2,7,7,7,1,2,2,1,1,7,7,7,48,41,32
23,7,2,1,10,1,1,7,7,7,2,1,10,2,1,7,7,7,48,44,32
23,7,7,7,7,2,10,2,1,2,2,1,1,7,7,7,7,7,48,41,32
23,7,2,1,10,2,2,1,10,2,2,1,10,2,1,7,7,7,48,46,32
23,7,7,7,1,2,10,2,1,1,10,2,1,1,7,7,7,7,48,0,32
0,7,7,1,10,2,2,1,1,1,7,1,10,2,2,1,1,7,49,0,32
0,1,10,2,10,2,10,2,1,2,10,2,10,2,10,2,1,1,48,41,32
54,7,7,1,10,10,10,1,10,2,2,7,2,2,1,7,7,7,48,45,32
0,1,1,2,10,1,1,2,2,7,2,2,10,1,1,2,1,1,48,0,32
0,1,1,2,10,1,1,2,2,7,2,2,10,1,1,2,1,1,49,0,0
0,3,3,5,3,5,4,3,4,5,4,5,3,5,4,3,3,3,49,0,32
23,7,7,2,2,7,1,1,7,7,2,2,2,7,1,2,7,7,48,44,32
52,2,2,2,2,11,12,11,10,2,12,11,10,2,2,2,2,5,48,0,32
23,7,7,1,2,2,1,2,10,10,1,1,1,1,2,2,2,2,48,0,32
0,3,10,11,12,12,11,10,11,2,11,10,2,11,11,10,10,10,48,0,32
0,1,10,2,10,2,10,2,1,2,10,2,10,2,10,2,1,1,48,41,38
0,3,10,11,12,12,11,10,11,2,11,10,2,11,11,10,10,10,48,0,32
0,7,10,10,2,7,10,1,2,7,10,10,2,7,1,7,7,7,48,0,32
23,1,0,0,1,2,0,6,6,6,2,2,0,2,0,1,1,1,48,0,0
0,1,1,11,11,1,11,1,11,2,7,2,10,1,2,7,1,1,48,1,32
23,7,7,2,2,2,11,10,2,1,11,10,2,1,2,7,7,7,49,44,32
23,7,4,3,2,4,7,7,7,7,1,7,6,1,7,7,7,7,49,0,32
23,7,2,11,2,11,1,1,1,1,1,12,11,10,2,2,2,2,49,0,32
23,7,2,1,2,11,1,1,1,1,10,2,10,12,11,2,2,2,49,0,32
23,7,7,7,7,2,11,10,2,1,10,2,2,1,7,7,7,7,49,45,32
23,7,2,11,11,1,10,2,2,2,2,11,11,1,10,2,2,7,49,0,32
23,5,7,2,1,5,7,6,5,5,5,7,6,2,1,6,5,5,49,0,32
0,7,7,10,10,2,1,10,2,1,1,7,2,1,7,7,7,7,48,45,32
23,7,2,2,11,11,2,2,10,2,2,1,2,2,1,1,1,4,48,45,32
23,7,7,1,7,7,7,7,10,2,1,10,2,1,2,1,7,7,48,41,32
54,16,4,3,5,4,2,4,3,2,3,2,5,4,2,4,3,2,48,44,32
54,16,4,3,5,4,2,4,3,2,3,2,5,4,2,4,3,2,48,44,32
54,16,4,3,5,4,2,4,3,2,3,2,5,4,2,4,3,2,48,44,37
54,16,4,3,5,4,2,4,3,2,3,2,5,4,2,4,3,2,48,44,32
0,3,12,12,11,11,10,10,5,5,7,7,1,1,10,10,10,10,49,0,32
23,7,7,7,1,6,5,4,4,5,6,6,7,6,5,4,7,7,49,0,32
23,7,2,2,7,7,5,5,1,1,1,1,6,6,4,4,7,7,49,0,32
23,7,2,2,7,6,5,5,1,1,1,1,6,5,4,4,7,7,49,0,32
23,7,2,2,7,7,5,5,1,1,1,1,6,6,4,4,7,7,49,0,32
23,7,2,2,1,7,23,5,4,4,4,4,2,1,1,7,7,7,48,45,32
0,7,7,7,2,2,2,1,7,7,6,5,4,4,7,7,7,7,48,45,32
16,6,10,10,1,1,7,7,6,6,3,3,3,3,6,6,6,6,48,0,32
16,6,6,6,10,2,1,7,7,7,10,2,1,7,7,6,6,6,48,0,32
16,6,6,6,10,2,1,7,7,7,10,2,1,7,7,6,6,6,48,0,38
16,6,6,7,1,7,10,2,10,1,6,7,1,7,7,6,6,6,49,0,32
0,7,7,2,11,10,2,1,10,2,1,2,1,1,7,7,7,7,48,45,32
23,7,2,2,10,2,11,2,2,2,2,1,1,7,2,7,7,7,48,47,32
16,6,1,1,10,1,1,1,7,7,7,7,2,7,7,7,6,6,49,0,32
23,7,2,2,11,11,11,10,2,1,11,2,1,2,7,7,7,7,48,43,32
23,7,2,11,11,10,2,10,10,2,1,2,2,1,7,7,7,7,48,0,32
0,7,11,10,2,10,11,10,2,1,10,2,1,1,2,1,7,7,49,0,32
0,7,11,10,2,10,11,10,2,2,10,2,1,1,2,1,7,7,49,0,32
23,7,11,2,11,2,10,1,1,2,10,1,10,1,2,7,7,7,48,40,32
23,7,11,2,11,11,10,2,11,10,2,7,10,2,2,7,7,7,48,44,32
16,6,10,1,10,10,2,1,10,2,1,6,2,1,7,6,6,6,48,39,32
16,6,10,1,10,10,16,1,10,2,1,6,2,1,7,6,6,6,48,39,33
16,6,10,1,10,10,2,1,10,2,1,6,2,1,7,6,6,6,48,39,38
23,7,11,2,11,11,10,1,11,10,2,7,10,2,1,7,7,7,48,44,32
23,7,11,2,2,7,2,1,1,7,1,1,10,1,1,7,7,7,48,0,32
23,7,11,2,2,7,2,1,1,6,10,1,1,6,1,7,7,7,48,0,32
0,7,11,11,10,2,11,2,2,1,10,2,1,7,2,7,7,7,48,42,32
23,7,11,11,11,10,2,1,1,2,10,2,10,1,1,7,7,7,48,45,32
23,7,11,2,7,7,2,1,6,1,10,1,6,6,7,7,7,2,49,47,32
23,7,11,2,7,11,2,7,7,7,11,2,6,11,2,7,7,7,48,44,32
23,7,11,2,7,11,10,1,6,1,10,1,6,11,2,7,7,7,48,44,32
16,6,10,1,11,10,2,7,7,1,10,2,2,7,2,1,1,1,48,45,32
51,22,12,11,10,11,12,10,10,10,11,10,2,2,12,11,10,10,48,39,32
51,1,12,11,10,11,12,10,10,10,11,10,2,2,12,11,10,10,48,39,0
51,1,12,11,10,11,12,10,10,10,11,10,2,2,12,11,10,10,48,39,1
23,7,11,2,11,12,11,10,1,11,2,7,1,10,2,7,7,7,48,0,32
16,6,7,1,2,11,10,1,2,7,10,1,2,7,7,6,6,6,48,0,32
16,6,7,1,2,11,10,1,2,7,10,1,2,7,7,6,6,6,48,0,38
50,4,6,7,2,7,1,6,6,1,7,5,5,7,6,4,4,4,48,44,32
16,6,10,1,11,10,2,1,6,1,10,2,7,6,5,7,6,6,48,45,32
16,6,10,1,11,10,2,1,6,1,10,2,7,5,7,6,6,6,48,45,32
0,1,7,2,11,2,10,2,1,1,12,2,10,1,7,2,1,1,48,46,0
0,1,7,2,11,2,10,2,1,1,12,2,10,1,7,2,1,1,48,46,0
0,1,7,2,11,2,10,2,1,1,12,2,10,1,7,2,1,1,48,46,32
23,2,11,10,11,12,12,11,11,2,11,10,10,1,12,11,11,2,49,0,32
0,3,7,7,10,10,7,7,5,3,1,1,7,7,7,7,5,3,48,0,32
23,4,7,7,6,4,7,5,4,2,3,4,2,1,3,5,4,4,49,0,32
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,32
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,32
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,0
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,37
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,37
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,0
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,32
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,37
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,38
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,0
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,0
23,7,2,11,2,10,2,7,11,2,1,7,10,2,1,7,7,7,48,44,36
0,1,1,1,12,2,10,2,10,2,12,11,12,2,11,10,1,1,48,47,32
0,1,10,12,2,10,10,1,12,12,12,12,11,12,10,1,1,1,48,47,32
0,1,10,12,12,10,10,2,10,12,10,10,2,10,1,1,1,1,48,44,32
54,7,7,7,11,10,11,11,1,2,10,11,2,1,1,7,7,7,48,46,32
16,7,7,7,11,10,11,11,1,2,10,11,2,1,1,7,7,7,48,46,37
16,7,7,7,11,10,11,11,1,2,10,11,2,1,1,7,7,7,48,46,38
16,7,7,7,11,10,11,11,1,2,10,11,2,1,1,7,7,7,48,46,36
0,1,11,11,11,12,12,10,10,12,11,10,2,10,10,1,1,1,48,46,32
0,1,11,11,11,12,12,10,10,12,11,10,2,10,10,1,1,1,48,46,38
54,7,2,11,10,2,11,2,1,7,2,11,10,1,2,7,7,7,48,40,32
23,5,10,10,2,7,1,7,1,6,2,1,7,6,6,5,5,5,48,42,32
0,1,1,6,1,11,10,1,10,11,12,11,2,11,2,7,1,1,48,47,32
16,7,2,11,10,1,10,1,2,10,2,7,6,6,6,7,7,7,48,0,32
16,7,2,11,10,1,10,1,2,10,2,7,6,6,6,7,7,7,48,0,38
0,1,10,12,2,10,10,2,12,12,11,12,2,10,2,0,1,1,48,47,32
0,1,2,12,2,10,2,2,12,12,11,12,2,10,2,1,1,1,48,47,32
50,4,6,7,1,7,6,5,6,4,4,5,7,5,5,4,6,4,49,0,32
0,1,1,1,1,1,10,10,2,11,10,12,11,1,11,2,1,1,49,0,32
0,3,7,7,10,1,7,5,7,7,4,4,6,4,3,5,7,7,49,0,32
0,1,10,2,10,2,2,1,1,2,10,2,10,2,2,1,1,1,48,0,1
0,1,10,10,1,10,11,10,1,10,10,1,2,10,10,1,1,1,48,0,1
0,6,6,1,10,13,13,10,10,10,2,7,7,2,1,6,6,6,49,0,0
23,5,5,1,1,5,1,7,7,6,6,5,5,4,6,5,5,5,49,0,0
23,5,5,1,1,1,5,7,7,7,7,6,6,6,4,6,5,5,49,0,0
23,7,7,2,7,2,11,10,1,1,6,1,6,1,10,2,7,7,49,47,0
23,7,7,2,7,2,11,10,2,1,6,1,6,1,10,2,1,7,49,47,0
23,5,5,7,2,2,2,1,6,6,2,1,7,6,7,5,5,5,49,47,0
23,5,5,6,7,5,7,7,5,5,7,7,6,4,6,6,5,5,49,0,0
0,6,6,7,1,10,16,1,7,7,2,1,7,11,1,7,6,6,48,0,0
0,3,5,3,5,3,5,4,4,4,4,4,5,4,4,3,3,3,49,0,0
23,7,7,7,2,2,1,1,1,1,11,10,2,1,7,7,7,7,48,44,0
23,7,7,7,11,2,10,1,1,1,11,2,10,1,7,7,7,7,48,44,0
23,7,11,11,2,10,12,1,1,1,12,11,10,1,7,2,2,2,48,0,0
51,1,12,12,10,11,13,11,10,1,12,12,2,10,11,2,1,1,49,0,0
23,7,11,11,2,7,10,10,2,7,10,10,2,7,1,6,7,7,49,0,0
23,7,11,2,11,2,2,1,1,1,1,2,10,1,1,7,7,7,49,0,0
23,7,7,2,7,2,2,1,1,1,6,1,6,1,1,7,7,7,49,0,0
23,7,7,1,2,12,11,11,11,10,2,11,1,2,7,7,7,7,49,0,0
23,7,12,12,11,11,10,10,5,5,7,7,1,1,7,7,7,7,49,0,0
23,7,12,12,11,11,10,10,5,5,1,1,7,7,1,1,7,7,49,0,0
23,7,11,11,2,2,11,11,2,2,10,10,1,1,11,11,2,2,49,0,0
23,7,7,7,7,1,10,2,7,1,2,7,1,7,7,7,7,7,48,41,1
23,7,11,2,2,7,2,1,1,6,1,2,11,12,11,2,2,3,48,0,0
0,3,3,3,5,5,4,4,6,6,2,4,6,2,4,3,3,3,48,0,0
0,3,7,7,5,5,7,7,5,5,7,7,1,1,7,7,5,5,49,0,0
0,3,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,49,0,0
0,1,10,12,1,1,10,2,7,7,2,11,2,2,7,10,1,1,48,1,33
23,7,7,1,2,1,11,10,2,1,11,10,2,1,2,7,7,7,49,39,1
23,7,7,1,2,1,11,10,2,1,11,10,1,10,2,7,7,7,49,39,1
23,5,10,2,1,10,2,1,7,7,1,7,6,1,7,6,5,5,49,39,33
23,7,7,5,4,4,2,1,7,7,6,5,4,6,7,7,7,7,49,0,33
23,7,2,2,2,11,11,11,2,2,10,10,2,1,7,7,7,7,49,45,33
23,5,5,6,7,6,1,5,5,5,7,5,5,5,5,5,5,5,49,0,33
23,7,11,11,11,11,12,10,10,10,10,10,10,10,2,1,7,7,49,45,33
23,5,5,1,1,6,7,5,5,5,5,7,7,6,6,5,5,5,48,47,33
16,7,7,7,1,10,1,10,1,1,7,7,1,2,1,2,7,7,49,0,33
0,1,10,10,1,2,10,10,1,2,10,10,1,2,1,7,7,7,48,0,0
23,7,7,7,10,1,2,7,7,7,7,7,1,6,1,7,7,7,49,47,33
23,7,7,2,6,1,6,7,2,1,1,2,6,1,6,7,7,7,48,0,33
23,5,4,4,7,6,7,6,5,5,4,4,7,6,7,6,5,5,49,0,33
0,7,7,1,10,2,10,1,2,1,1,2,10,1,2,7,7,7,48,0,33
0,5,5,5,1,6,0,5,5,5,5,0,6,0,6,5,5,5,48,47,33
23,7,1,2,10,10,2,1,7,7,10,10,2,1,7,7,7,7,48,0,33
0,7,7,10,10,2,10,1,7,7,10,10,2,1,7,7,7,7,48,43,33
23,7,7,7,10,1,2,6,7,7,7,7,1,7,1,6,7,7,48,47,33
0,7,7,7,2,7,7,7,1,7,7,7,1,2,10,10,2,7,48,0,33
23,7,7,7,1,2,10,2,2,1,10,2,1,7,1,7,7,7,48,0,0
54,7,7,7,7,2,10,2,1,10,2,1,1,2,2,7,7,7,48,47,33
16,7,2,2,7,7,2,7,7,7,10,10,2,1,2,7,7,7,48,0,0
0,4,7,7,7,7,7,6,5,4,6,6,6,6,6,5,4,4,48,0,0
0,4,7,7,7,7,7,6,5,4,6,6,6,6,5,4,4,4,48,0,0
0,4,7,7,7,7,6,5,4,4,6,6,6,6,5,4,4,4,48,0,0
0,4,7,7,7,7,6,5,4,4,6,6,6,6,6,5,4,4,48,0,0
54,3,6,6,6,6,5,4,3,4,5,6,5,4,5,3,3,3,48,0,0
0,3,3,5,3,5,3,5,6,6,5,5,3,5,3,4,4,4,49,0,33
0,4,4,5,5,3,5,3,6,6,5,5,3,5,3,4,4,4,49,0,33
23,5,5,4,1,6,7,5,5,5,5,7,5,6,5,5,5,5,48,47,33
52,5,5,5,1,1,6,6,6,6,5,6,1,1,7,7,5,5,48,0,33
16,6,2,2,7,2,1,7,7,6,7,7,6,7,7,7,6,6,48,0,0
23,7,10,10,1,10,2,7,7,7,2,2,7,2,2,1,6,7,48,47,0
23,5,5,5,7,7,6,5,7,6,5,7,7,6,7,6,5,5,48,0,33
23,5,5,5,7,7,7,6,6,6,5,5,6,5,6,5,5,5,48,0,33
23,5,5,5,7,7,6,5,7,6,5,7,7,6,7,6,5,5,48,0,38
23,5,5,5,7,7,7,6,6,6,5,5,6,5,6,5,5,5,48,0,38
23,5,5,5,7,7,6,5,7,6,5,7,7,6,7,6,5,5,48,0,36
23,5,5,5,7,7,7,6,6,6,5,5,6,5,6,5,5,5,48,0,36
23,5,5,5,7,7,6,5,7,6,5,7,7,6,7,6,5,5,48,0,36
23,5,5,5,7,7,7,6,6,6,5,5,6,5,6,5,5,5,48,0,36
23,5,5,1,1,7,7,5,5,5,5,7,7,6,6,5,5,5,49,47,33
52,5,5,5,1,6,7,5,5,5,5,5,6,4,6,5,5,5,49,47,33
0,1,1,11,11,10,10,1,1,1,1,10,10,2,2,1,1,1,48,47,33
23,7,7,7,10,1,2,7,7,7,7,7,1,6,1,7,7,7,48,47,33
0,7,1,10,2,1,10,2,7,7,7,10,2,1,7,1,7,7,48,47,0
0,7,7,2,11,12,11,1,11,2,11,10,1,6,1,1,7,7,48,47,0
23,7,7,2,2,1,2,7,7,7,6,1,1,6,1,7,7,7,48,47,33
23,7,2,2,2,1,2,2,1,7,2,2,2,1,1,7,7,7,49,0,33
23,7,2,2,1,1,1,7,7,7,2,2,2,1,1,7,7,4,49,0,33
16,7,10,10,2,1,2,1,7,7,2,2,1,7,1,1,7,7,48,47,33
16,6,2,2,1,1,7,7,6,6,2,2,1,1,7,7,6,6,48,47,33
23,7,2,11,2,10,11,10,2,1,2,11,2,10,1,7,7,7,48,0,33
23,4,4,5,6,6,5,5,4,4,7,7,6,1,5,5,4,4,49,0,33
23,7,2,11,2,10,1,10,1,7,1,10,1,2,7,7,7,7,48,42,33
23,7,2,11,2,10,1,10,1,7,1,10,1,2,7,7,7,7,48,42,38
16,6,1,6,1,6,2,1,7,7,2,7,2,10,1,7,6,6,48,39,33
23,7,2,2,11,2,2,1,1,2,11,2,1,1,1,7,7,7,48,44,33
23,7,2,10,11,11,11,2,1,2,11,2,1,1,7,7,7,7,48,44,33
0,3,3,5,5,5,7,5,4,3,3,5,5,5,4,3,3,3,49,0,33
23,7,11,11,10,2,11,2,1,1,2,2,1,7,2,7,7,7,48,0,0
16,6,6,6,2,1,10,1,1,1,2,7,6,6,6,6,6,6,48,46,0
16,6,6,6,2,1,10,2,1,1,2,7,7,6,6,6,6,6,48,46,36
16,6,6,6,2,1,10,2,1,1,2,7,7,6,6,6,6,6,48,46,38
16,6,6,6,2,1,10,2,1,1,2,7,7,6,6,6,6,6,48,46,38
23,7,11,10,2,10,11,10,2,2,10,2,1,1,2,1,7,7,49,0,0
52,5,2,2,1,6,2,1,6,5,7,7,5,4,5,5,5,7,49,0,33
52,5,2,2,1,6,2,2,6,6,7,7,4,4,5,5,5,5,49,0,33
23,7,2,2,2,10,11,2,2,2,10,1,1,1,2,7,7,7,48,0,33
0,3,7,7,4,4,5,5,6,6,5,5,4,2,3,3,3,3,48,0,33
16,6,1,10,1,1,10,2,7,7,1,10,1,2,7,7,6,6,48,0,33
16,6,1,10,1,1,10,2,7,7,1,10,1,2,7,7,6,6,48,0,33
16,6,1,10,1,1,10,2,7,7,1,10,1,2,7,7,6,6,48,0,33
0,3,3,7,5,3,7,6,4,3,3,6,4,2,6,4,3,3,49,0,33
50,23,1,7,2,1,1,6,6,6,1,7,7,5,7,6,6,6,48,45,33
23,4,1,7,2,1,1,6,6,6,1,7,7,5,7,6,6,6,48,45,1
23,7,11,11,12,11,11,10,1,2,10,10,11,10,1,7,7,7,48,0,33
23,7,11,11,2,1,2,1,11,11,11,10,2,1,1,7,7,7,48,0,33
0,7,12,10,10,2,10,1,1,7,10,1,1,7,2,7,7,7,48,0,33
23,7,11,2,11,11,2,1,1,12,11,2,10,2,1,7,7,7,49,0,33
51,23,6,6,2,7,1,6,6,6,7,5,5,5,7,6,6,6,49,0,33
23,7,11,2,11,11,2,2,7,7,12,12,12,10,2,2,2,2,48,0,0
23,5,7,5,7,7,7,5,4,4,5,5,2,2,2,1,6,6,49,0,0
23,7,11,11,2,12,11,11,2,2,10,1,1,11,10,10,2,2,49,0,33
23,7,2,2,11,11,10,1,1,1,12,12,11,10,11,2,2,2,48,0,0
54,16,13,14,13,2,11,10,1,10,12,13,12,1,10,2,1,2,49,0,33
16,6,10,11,10,6,1,7,5,7,2,10,2,5,7,6,5,6,49,0,33
0,3,3,5,7,7,1,4,6,5,3,3,5,4,6,2,3,3,49,0,0
0,3,5,7,7,7,1,4,6,5,3,3,5,4,6,2,3,3,49,0,0
0,1,10,10,12,12,11,2,2,2,10,1,1,10,7,7,7,7,48,46,33
0,1,10,10,12,12,11,2,2,2,10,1,1,10,7,7,7,7,48,46,36
0,1,10,10,2,11,1,1,7,7,1,10,2,2,1,1,7,7,0,0,33
0,3,10,12,11,10,11,2,1,1,10,11,10,2,10,1,7,7,48,0,33
23,7,7,2,7,7,7,7,6,4,6,1,6,6,6,4,7,7,48,39,33
51,1,1,1,7,1,2,2,7,5,2,2,1,2,10,1,1,1,48,0,33
0,3,12,10,10,1,1,7,7,7,11,2,11,12,3,3,3,3,48,42,33
0,3,12,10,12,11,10,7,7,7,11,2,11,12,10,10,10,10,48,42,33
23,7,2,2,7,4,6,6,5,4,10,10,1,6,2,2,7,7,49,0,33
23,7,2,2,7,4,6,7,5,4,10,10,1,6,2,2,7,7,49,0,33
0,3,7,5,7,7,5,4,4,1,7,5,6,4,3,3,3,5,49,0,33
0,3,10,7,11,11,13,12,2,10,10,12,11,11,10,10,10,10,48,0,33
23,7,2,2,7,7,5,7,2,1,10,1,6,6,4,4,7,7,49,0,33
23,7,2,2,7,5,7,2,1,1,10,1,6,4,4,7,7,7,49,0,33
23,7,2,2,7,7,5,2,2,1,1,1,6,6,4,7,7,7,49,0,33
23,7,2,2,7,7,5,1,1,1,1,1,6,6,4,7,7,7,49,0,33
23,7,2,2,2,2,1,1,7,7,1,1,6,4,2,2,7,7,48,47,33
50,4,11,1,1,1,1,6,1,1,1,6,7,6,4,4,4,4,48,0,33
16,6,11,11,6,11,10,10,10,1,7,1,11,10,1,1,1,3,48,47,0
16,6,11,11,6,11,10,10,10,1,7,1,11,10,1,1,1,3,48,47,38
16,6,11,11,6,11,10,10,10,1,7,1,11,10,1,1,1,3,48,47,38
16,7,2,1,11,11,10,2,1,7,1,7,10,10,2,1,7,7,48,40,33
16,7,2,1,11,11,10,16,1,7,1,7,10,10,16,1,7,7,48,40,0
16,7,2,1,11,11,10,16,1,7,1,7,10,10,16,1,7,7,48,40,1
16,7,2,11,11,2,10,16,11,10,2,1,10,2,1,7,7,7,48,46,0
0,1,1,1,10,10,12,12,11,10,12,12,10,2,10,1,1,1,49,0,33
54,7,2,1,10,2,11,10,2,1,11,10,2,1,7,7,7,7,48,43,33
0,1,1,1,12,11,10,2,1,1,1,1,11,10,2,2,1,1,48,0,33
0,1,1,12,11,10,2,1,1,1,1,11,10,2,2,7,7,7,48,0,33
54,7,11,2,11,2,10,1,6,1,10,1,10,2,1,7,7,7,48,43,0
0,3,7,7,1,6,6,4,4,6,7,5,3,3,3,4,4,4,49,0,33
